399
0,1,73
0,2,44
0,3,52
0,4,92
0,5,36
0,7,75
0,10,82
0,12,42
0,13,50
0,14,42
0,15,9
0,29,73
0,31,24
0,37,81
0,40,58
0,42,60
0,45,69
0,49,72
0,59,13
0,72,47
0,91,34
0,92,64
0,102,56
0,145,97
0,166,85
0,249,55
1,2,87
1,3,78
1,4,4
1,5,72
1,8,70
1,9,3
1,17,5
1,30,41
1,35,35
1,65,34
1,104,7
1,106,78
1,160,45
1,162,37
1,216,67
2,3,27
2,4,43
2,5,63
2,6,37
2,13,96
2,16,4
2,18,39
2,36,47
2,43,24
2,45,75
2,57,62
2,152,70
2,199,93
2,258,87
2,270,16
3,4,29
3,5,43
3,24,55
3,33,51
3,42,34
3,53,44
3,54,6
3,70,44
3,120,83
3,130,94
3,235,76
3,255,32
4,5,87
4,6,84
4,13,17
4,22,20
4,30,90
4,31,90
4,54,21
4,56,43
4,58,51
4,108,10
4,132,58
4,169,65
4,179,71
4,204,43
4,214,90
5,8,40
5,23,19
5,30,48
5,113,66
5,207,66
5,251,56
5,262,99
5,278,34
6,7,43
6,21,19
6,27,71
6,46,70
6,63,64
6,90,27
6,139,45
6,159,38
6,202,95
7,21,70
7,27,60
7,148,92
7,153,15
7,185,96
7,29,56
7,8,77
7,9,76
7,12,92
7,13,18
7,14,58
7,32,88
8,10,18
8,11,17
8,20,21
8,24,77
8,49,33
8,71,33
8,81,12
8,138,33
8,191,41
8,221,69
8,233,21
8,242,58
9,16,66
9,25,92
9,61,3
9,68,75
9,83,95
9,109,32
9,188,14
9,29,100
10,17,27
10,22,95
10,24,78
10,26,10
10,33,83
10,75,58
10,86,9
10,95,1
10,154,26
10,244,92
10,276,97
10,279,68
11,17,1
11,51,95
11,66,11
11,133,4
11,168,15
11,190,30
11,194,49
11,208,81
11,29,32
12,14,44
12,23,20
12,34,75
12,44,23
12,20,32
13,25,79
13,31,37
13,48,46
13,124,72
13,210,48
13,29,22
13,14,85
13,17,100
13,30,9
13,57,41
14,15,46
14,18,69
14,19,71
14,28,84
14,29,4
14,38,77
14,60,34
14,69,86
14,82,28
14,110,27
14,112,81
14,119,63
14,121,96
14,140,49
14,146,89
14,151,95
14,157,25
14,158,43
14,164,49
14,181,61
14,193,12
14,198,47
14,201,51
14,205,64
14,218,57
14,248,29
14,252,22
14,256,3
14,263,92
14,267,72
14,36,53
15,16,85
15,25,62
15,43,54
15,60,1
15,80,52
15,101,95
15,172,52
15,203,22
15,29,4
15,21,79
15,22,96
15,37,94
16,35,29
16,38,12
16,45,72
16,61,71
16,88,12
16,94,59
16,116,60
16,117,70
16,122,82
16,134,59
16,163,45
16,165,87
16,178,15
16,189,92
16,268,50
16,29,81
16,24,68
17,22,6
17,26,25
17,47,30
17,217,77
17,227,33
17,271,80
17,32,69
17,35,65
17,38,74
17,42,25
18,58,61
19,23,66
20,174,35
21,34,35
21,40,2
21,46,85
21,96,10
21,99,96
21,114,60
21,125,87
21,135,83
21,150,25
21,155,18
21,156,73
21,171,89
21,175,71
21,209,79
21,254,43
21,264,3
21,269,28
21,277,22
22,131,12
22,177,15
22,206,89
22,225,13
22,29,81
22,23,21
22,40,68
22,45,69
23,28,54
23,39,20
23,44,62
23,76,26
23,231,94
23,238,78
23,246,61
23,29,59
24,32,34
24,47,15
24,49,69
24,222,83
24,234,97
24,240,58
24,245,42
24,253,43
24,29,87
24,39,72
24,46,82
25,38,67
25,41,41
25,45,57
25,56,2
25,60,74
25,62,24
25,67,22
25,79,72
25,100,57
25,107,51
25,126,38
25,137,96
25,173,6
25,212,22
25,213,74
25,223,36
25,243,75
25,261,60
26,29,48
26,34,12
26,41,38
26,51,29
27,89,32
27,123,23
27,275,16
28,50,44
28,53,20
28,196,51
28,29,12
28,40,15
28,47,33
29,147,71
29,38,64
29,41,25
29,42,46
29,43,31
30,52,14
30,57,87
30,103,74
30,105,41
30,111,25
30,143,63
30,149,51
30,161,70
30,167,24
30,183,44
30,200,32
30,211,26
30,219,19
30,220,70
30,229,61
30,232,61
30,241,99
30,247,87
30,259,80
31,41,21
31,129,46
32,37,88
32,77,23
32,180,41
32,266,69
33,47,37
33,51,99
33,93,2
33,170,1
33,176,99
33,237,36
34,55,41
34,141,57
34,142,40
35,44,83
35,53,66
35,64,43
35,98,85
35,128,59
35,186,69
35,215,75
35,250,77
37,44,71
37,45,36
38,84,27
39,274,35
40,54,68
40,87,100
40,97,40
40,144,23
40,187,42
40,195,27
40,224,59
40,226,7
40,228,10
40,239,28
40,272,74
40,273,87
41,74,96
42,57,1
43,136,67
43,236,82
43,265,91
45,78,38
45,85,50
45,118,47
45,127,54
45,184,1
45,197,97
45,257,70
45,260,97
46,182,99
46,192,44
46,230,7
47,73,98
47,115,59
60,61,29
