248
0,1,27
0,2,20
0,3,69
0,4,13
0,7,59
0,8,6
0,10,96
0,11,49
0,12,80
0,14,2
0,22,99
0,30,1
0,31,8
0,38,70
0,47,86
0,71,18
0,119,88
1,2,24
1,3,99
1,4,65
1,5,80
1,12,23
1,22,86
1,150,86
1,157,5
2,3,99
2,4,15
2,6,68
2,7,44
2,13,42
2,16,57
2,18,57
2,19,96
2,29,53
2,30,1
2,34,9
2,36,20
2,37,71
2,38,76
2,39,93
2,46,100
2,81,34
2,83,23
2,92,30
2,106,95
3,4,56
3,6,44
3,10,41
3,11,51
3,17,95
3,40,86
4,10,44
4,11,11
4,13,27
4,15,99
4,21,21
4,22,97
4,24,47
4,26,6
4,41,56
4,62,64
4,70,59
4,137,55
5,6,73
5,8,63
5,9,20
5,118,36
5,121,79
5,163,26
6,12,80
6,39,29
6,50,6
6,104,92
6,114,54
6,151,30
6,168,94
6,23,47
6,7,48
6,8,80
6,13,81
7,14,44
7,111,2
7,23,10
7,9,86
7,10,93
7,29,58
8,138,92
8,12,19
9,23,47
9,10,58
9,12,71
9,24,77
9,28,17
10,23,42
10,102,82
10,132,81
10,158,2
10,19,76
10,30,11
11,13,56
11,17,43
11,18,4
11,20,19
11,27,78
11,34,89
11,136,2
11,23,33
11,16,20
12,32,100
12,63,67
12,74,35
12,116,5
12,166,7
12,169,24
12,172,45
13,29,9
13,34,51
13,113,95
13,136,16
13,18,1
13,21,59
13,25,77
14,15,40
14,17,26
14,21,3
14,33,9
14,35,25
14,38,30
14,42,26
14,43,51
14,45,55
14,48,44
14,53,45
14,60,39
14,69,27
14,76,31
14,79,6
14,84,18
14,86,27
14,88,80
14,94,49
14,95,36
14,97,12
14,98,22
14,100,22
14,105,39
14,107,56
14,109,49
14,110,63
14,115,43
14,120,20
14,122,46
14,127,9
14,128,68
14,139,32
14,140,100
14,143,14
14,146,28
14,152,3
14,156,95
14,159,48
14,165,69
14,167,40
14,23,68
14,19,5
15,44,68
15,52,17
15,85,53
15,107,60
15,117,74
15,144,34
15,153,18
15,23,61
15,24,31
15,33,100
16,54,74
16,55,10
16,57,71
16,64,10
16,68,24
16,80,45
16,108,11
16,125,17
16,130,60
16,135,78
16,141,91
16,160,23
16,164,37
16,173,14
16,174,64
17,20,31
17,21,61
17,25,40
17,27,39
17,35,58
17,37,7
17,65,28
17,67,13
17,75,1
17,77,68
17,78,74
17,87,26
17,93,79
17,100,26
17,103,56
17,126,71
17,133,22
17,142,41
17,145,79
17,155,73
17,161,99
17,162,31
17,170,26
17,171,2
18,73,75
18,99,80
18,112,16
18,129,14
18,154,55
18,20,1
19,33,31
19,91,29
19,110,26
20,123,34
21,82,69
21,25,28
21,37,53
22,28,22
22,58,60
22,66,48
22,131,21
22,134,12
22,147,74
23,49,53
23,89,99
23,101,19
23,124,79
24,61,82
24,149,39
26,35,93
27,56,53
27,96,89
27,148,76
28,31,24
28,51,77
28,59,12
28,90,3
30,72,20
