2933
0,1,28
0,2,4
0,3,79
0,4,45
0,5,50
0,6,66
0,7,75
0,8,21
0,10,73
0,13,22
0,18,94
0,20,93
0,22,81
0,25,21
0,28,11
0,35,79
0,36,67
0,43,56
0,45,89
0,61,66
0,63,51
0,70,82
0,72,53
0,75,4
0,84,16
0,86,83
0,87,95
0,88,28
0,92,15
0,101,21
0,102,90
0,105,52
0,106,64
0,109,35
0,112,57
0,117,87
0,128,99
0,136,68
0,137,16
0,138,46
0,140,71
0,150,87
0,163,60
0,169,71
0,176,43
0,181,5
0,199,76
0,221,72
0,222,21
0,227,67
0,256,37
0,257,100
0,264,97
0,267,41
0,270,64
0,271,94
0,272,92
0,275,34
0,278,63
0,279,12
0,283,40
0,293,29
0,298,51
0,300,39
0,303,47
0,307,71
0,316,63
0,322,70
0,324,58
0,326,38
0,339,21
0,340,51
0,344,72
0,347,95
0,349,69
0,350,96
0,361,35
0,364,7
0,366,34
0,369,81
0,370,86
0,372,18
0,395,100
0,439,10
0,465,69
0,471,54
0,526,33
0,554,85
0,617,57
0,632,10
0,635,87
0,646,60
0,690,2
0,758,24
0,771,91
0,841,91
0,842,10
0,918,34
0,937,22
0,946,71
0,999,86
0,1034,65
0,1046,83
0,1086,51
0,1146,17
0,1156,4
0,1173,2
0,1297,3
0,1354,96
0,1359,100
0,1404,97
0,1410,42
0,1481,32
0,1513,96
0,1535,62
0,1604,54
0,1616,34
0,1650,99
0,1687,21
0,1689,53
0,1698,12
0,1710,39
0,1723,78
0,1737,78
0,1755,69
1,2,44
1,3,31
1,4,69
1,5,47
1,16,48
1,21,12
1,23,62
1,28,70
1,69,20
1,83,66
1,108,93
1,119,53
1,133,32
1,141,34
1,156,45
1,165,92
1,167,80
1,175,77
1,182,80
1,194,91
1,200,23
1,203,76
1,204,4
1,210,91
1,232,56
1,235,27
1,257,92
1,262,64
1,301,90
1,311,49
1,315,15
1,336,24
1,351,93
1,355,40
1,360,95
1,371,34
1,372,88
1,407,65
1,436,82
1,567,27
1,701,27
1,717,5
1,851,2
1,888,82
1,979,74
1,1033,89
1,1038,51
1,1080,35
1,1134,1
1,1148,18
1,1153,55
1,1158,91
1,1284,20
1,1312,32
1,1350,76
1,1511,42
1,1616,43
1,1641,100
2,3,55
2,4,29
2,5,69
2,6,62
2,7,8
2,12,63
2,13,47
2,19,6
2,23,31
2,25,26
2,29,84
2,31,30
2,42,56
2,60,47
2,61,49
2,63,81
2,69,93
2,81,32
2,82,86
2,83,22
2,84,33
2,85,63
2,96,2
2,99,4
2,105,89
2,106,51
2,111,59
2,114,5
2,122,73
2,123,89
2,145,68
2,163,8
2,171,88
2,172,21
2,173,27
2,176,87
2,179,4
2,180,83
2,194,44
2,196,83
2,206,80
2,208,31
2,212,28
2,213,91
2,215,74
2,223,71
2,229,93
2,232,29
2,233,57
2,237,72
2,241,78
2,245,60
2,249,35
2,251,31
2,253,18
2,264,92
2,265,18
2,269,90
2,272,46
2,284,23
2,287,89
2,291,10
2,297,46
2,304,5
2,307,39
2,308,94
2,310,43
2,320,74
2,334,11
2,340,84
2,353,29
2,357,34
2,360,14
2,423,30
2,475,23
2,543,38
2,594,40
2,625,49
2,629,51
2,671,57
2,684,21
2,702,56
2,731,66
2,747,60
2,789,60
2,808,86
2,882,74
2,901,84
2,917,41
2,939,18
2,954,24
2,1003,19
2,1028,78
2,1042,45
2,1108,89
2,1116,49
2,1137,95
2,1185,92
2,1214,67
2,1217,99
2,1252,96
2,1281,82
2,1285,58
2,1319,80
2,1346,17
2,1362,81
2,1378,35
2,1394,10
2,1395,27
2,1410,63
2,1434,41
2,1461,3
2,1489,10
2,1492,22
2,1502,3
2,1509,61
2,1567,71
2,1615,6
2,1635,26
2,1748,17
2,1752,67
2,1765,54
2,1793,94
2,1794,37
2,1806,96
2,1813,28
2,1818,88
3,4,64
3,5,32
3,9,76
3,12,5
3,14,36
3,19,34
3,33,53
3,35,7
3,40,28
3,43,88
3,44,74
3,47,44
3,53,5
3,80,9
3,91,72
3,95,27
3,96,48
3,102,29
3,111,4
3,120,84
3,123,79
3,129,64
3,139,14
3,142,36
3,144,11
3,146,2
3,148,71
3,152,67
3,154,43
3,161,49
3,170,94
3,172,33
3,178,52
3,186,100
3,188,7
3,206,98
3,213,58
3,218,37
3,220,9
3,225,1
3,226,91
3,231,30
3,232,58
3,238,95
3,241,21
3,256,64
3,258,99
3,260,98
3,264,24
3,270,40
3,276,93
3,279,8
3,294,35
3,297,93
3,302,19
3,314,97
3,320,39
3,321,68
3,324,46
3,326,76
3,327,75
3,333,95
3,335,34
3,341,52
3,348,6
3,443,24
3,444,75
3,506,24
3,508,26
3,551,38
3,569,88
3,593,85
3,603,92
3,614,56
3,632,64
3,689,90
3,753,83
3,769,63
3,806,52
3,833,55
3,942,86
3,947,41
3,948,16
3,1096,83
3,1105,53
3,1292,91
3,1296,31
3,1340,83
3,1413,66
3,1456,29
3,1479,77
3,1491,22
3,1534,81
3,1549,30
3,1626,18
3,1645,25
3,1659,47
3,1664,100
3,1714,90
4,5,19
4,7,10
4,8,98
4,9,4
4,11,87
4,15,98
4,18,48
4,21,99
4,31,48
4,37,98
4,38,42
4,47,82
4,64,86
4,71,95
4,86,22
4,88,1
4,92,26
4,94,62
4,101,93
4,104,67
4,128,88
4,133,96
4,139,65
4,144,26
4,145,25
4,168,80
4,174,51
4,177,99
4,187,50
4,191,38
4,205,4
4,212,39
4,216,92
4,230,4
4,248,87
4,252,76
4,254,35
4,256,99
4,257,81
4,280,27
4,288,6
4,296,32
4,299,29
4,300,61
4,307,100
4,308,56
4,314,17
4,315,10
4,331,24
4,340,30
4,341,33
4,452,83
4,494,16
4,495,24
4,515,86
4,525,93
4,599,61
4,727,78
4,737,22
4,782,8
4,814,52
4,824,11
4,846,99
4,1073,62
4,1093,6
4,1099,26
4,1103,96
4,1111,97
4,1122,53
4,1195,70
4,1238,20
4,1249,97
4,1401,94
4,1407,41
4,1437,21
4,1442,67
4,1475,62
4,1493,64
4,1515,44
4,1585,79
4,1626,49
4,1644,39
4,1690,58
4,1767,69
4,1788,70
5,6,92
5,9,31
5,10,38
5,12,4
5,13,6
5,54,18
5,80,40
5,85,37
5,86,19
5,91,84
5,94,86
5,102,7
5,103,17
5,119,2
5,122,5
5,129,77
5,136,22
5,137,21
5,147,62
5,154,32
5,155,56
5,157,27
5,160,54
5,173,79
5,179,42
5,182,70
5,186,39
5,197,10
5,199,52
5,211,40
5,214,7
5,218,48
5,223,26
5,224,69
5,227,100
5,229,47
5,233,99
5,243,96
5,247,30
5,248,55
5,250,4
5,259,93
5,272,99
5,278,26
5,282,6
5,284,72
5,286,42
5,291,96
5,298,1
5,301,77
5,302,34
5,316,90
5,338,96
5,342,21
5,348,16
5,361,33
5,427,38
5,575,3
5,582,34
5,634,14
5,648,14
5,683,72
5,697,85
5,715,46
5,773,38
5,884,3
5,1044,69
5,1124,84
5,1370,56
5,1371,58
5,1393,64
5,1455,57
5,1501,74
5,1506,49
5,1598,41
5,1600,31
5,1736,36
5,1772,48
6,15,28
6,16,49
6,40,41
6,65,18
6,104,100
6,143,79
6,149,44
6,153,73
6,244,85
6,247,30
6,288,61
6,571,24
6,779,93
6,790,60
6,990,30
6,1079,33
6,1099,66
6,1326,29
6,1392,57
6,1459,51
6,1472,29
6,1643,100
6,1795,21
7,13,14
7,21,85
7,42,78
7,52,8
7,60,24
7,63,23
7,87,7
7,113,60
7,127,72
7,138,61
7,158,47
7,185,92
7,189,86
7,206,44
7,225,95
7,299,37
7,345,43
7,669,68
7,714,59
7,778,14
7,928,80
7,1012,22
7,1120,58
7,1121,75
7,1383,30
7,1385,80
7,1447,43
7,1535,13
7,1614,34
7,1732,26
7,27,72
7,124,6
7,68,57
7,8,41
7,10,98
7,12,83
7,17,73
7,19,57
7,24,4
7,32,17
7,34,78
7,36,94
7,38,11
7,45,56
7,46,43
7,64,58
7,81,88
7,99,92
7,103,10
7,112,11
7,119,24
7,153,6
7,159,67
7,161,38
7,195,89
7,218,25
8,12,4
8,18,40
8,26,54
8,39,15
8,74,35
8,78,72
8,82,6
8,132,47
8,180,24
8,214,68
8,315,80
8,321,97
8,357,58
8,388,92
8,477,11
8,492,75
8,499,44
8,588,18
8,657,65
8,1006,27
8,1085,71
8,1095,69
8,1541,28
8,1579,97
8,1711,38
8,1718,41
8,1775,45
8,35,34
8,36,52
8,150,96
9,10,68
9,11,57
9,17,79
9,20,60
9,24,97
9,32,37
9,38,70
9,95,88
9,120,63
9,123,78
9,130,44
9,235,88
9,239,85
9,240,37
9,279,45
9,390,86
9,417,11
9,455,47
9,524,71
9,576,93
9,624,16
9,963,67
9,1048,3
9,1056,94
9,1119,23
9,1127,3
9,1128,20
9,1167,8
9,1277,98
9,1316,33
9,1382,98
9,1523,3
9,1652,28
9,124,24
9,27,56
9,151,50
10,11,5
10,20,82
10,32,20
10,54,6
10,55,81
10,93,67
10,95,8
10,106,37
10,152,69
10,166,45
10,179,39
10,274,86
10,275,42
10,292,14
10,305,56
10,313,32
10,453,4
10,487,67
10,539,17
10,733,39
10,798,57
10,800,11
10,1280,92
10,1446,52
10,1498,23
10,1568,66
10,1575,54
10,1674,24
10,1683,15
10,1697,12
10,1703,42
10,1789,40
10,1796,34
10,27,4
10,22,64
10,35,95
10,40,96
10,53,86
10,104,26
10,178,11
10,194,21
11,55,41
11,121,81
11,159,71
11,234,74
11,311,64
11,323,70
11,1008,89
11,1219,11
11,1330,16
11,1460,85
11,1545,83
11,1691,58
11,1753,30
11,124,62
11,118,73
11,136,8
12,18,21
12,27,23
12,289,30
12,1313,24
12,1314,40
12,1556,73
12,1608,96
12,1684,68
12,13,57
12,15,93
12,20,87
12,21,4
12,24,82
12,28,80
12,170,63
12,207,66
12,224,52
13,21,3
13,127,79
13,142,6
13,353,74
13,469,25
13,641,37
13,670,46
13,941,36
13,1012,93
13,1070,94
13,1666,60
13,1704,72
13,1739,53
13,1749,69
13,1819,39
13,124,9
13,27,95
13,16,54
13,19,14
13,282,52
14,109,1
14,324,13
15,16,22
15,103,29
15,177,26
15,312,59
15,365,47
15,401,47
15,472,31
15,504,3
15,659,3
15,1177,83
15,1496,5
15,21,89
15,55,15
15,105,17
15,245,8
16,25,51
16,28,74
16,29,12
16,34,93
16,36,74
16,49,81
16,57,62
16,64,97
16,66,46
16,71,63
16,89,31
16,130,91
16,140,82
16,153,67
16,160,38
16,161,29
16,164,60
16,166,59
16,188,37
16,198,15
16,207,88
16,215,70
16,237,55
16,301,98
16,310,39
16,317,15
16,330,52
16,336,89
