653
0,1,16
0,2,29
0,3,100
0,4,87
0,5,37
0,6,56
0,7,13
0,9,72
0,18,62
0,28,90
0,36,19
0,60,80
0,66,99
0,67,91
0,72,55
0,77,42
0,84,32
0,108,70
0,113,5
0,114,33
0,119,39
0,137,46
0,149,92
0,160,43
0,174,57
0,189,98
0,230,54
0,243,94
0,266,74
0,293,87
0,344,92
0,345,99
0,370,72
0,445,47
1,2,48
1,3,91
1,4,83
1,5,94
1,6,67
1,17,18
1,20,11
1,22,76
1,27,65
1,35,96
1,46,91
1,50,95
1,55,63
1,66,72
1,70,52
1,80,56
1,88,71
1,92,28
1,124,90
1,203,43
1,294,67
1,299,89
2,3,80
2,4,42
2,5,43
2,7,99
2,8,93
2,9,40
2,12,37
2,13,24
2,15,7
2,17,86
2,19,69
2,32,54
2,33,69
2,35,68
2,36,37
2,38,13
2,41,31
2,49,43
2,51,56
2,56,38
2,65,33
2,67,57
2,70,20
2,71,40
2,81,92
2,82,42
2,83,35
2,136,17
2,138,82
2,143,15
2,144,40
2,207,20
2,219,55
2,366,28
2,383,33
2,389,81
2,418,8
2,422,2
2,438,34
3,4,25
3,5,76
3,7,70
3,25,46
3,47,92
3,62,89
3,74,19
3,77,29
3,86,80
3,94,65
3,174,1
3,179,67
3,225,75
3,258,89
3,261,37
3,277,97
4,5,4
4,6,82
4,11,91
4,22,61
4,49,19
4,69,5
4,75,7
4,169,43
4,173,80
4,188,57
4,248,51
4,263,91
4,291,69
5,6,65
5,10,58
5,18,25
5,21,15
5,28,51
5,34,15
5,41,13
5,54,83
5,90,10
5,106,26
5,197,29
5,205,53
5,206,93
5,227,79
5,245,100
6,9,43
6,20,28
6,30,4
6,38,39
6,48,16
6,58,15
6,72,24
6,78,84
6,125,9
6,139,12
6,171,49
6,221,24
6,314,84
6,349,39
7,8,50
7,13,71
7,14,24
7,15,26
7,16,61
7,21,100
7,37,24
7,76,67
7,85,41
7,96,18
7,112,54
7,120,85
7,183,89
7,186,34
7,194,86
7,201,90
7,210,64
7,215,71
7,254,25
7,259,99
7,260,22
7,271,1
7,272,60
7,273,20
7,282,49
7,295,31
7,296,33
7,304,49
7,318,36
7,328,53
7,329,77
7,338,90
7,356,36
7,371,59
7,385,55
7,419,95
7,427,31
7,436,54
7,442,53
7,38,74
7,9,94
7,10,3
7,24,53
7,25,44
7,67,15
8,27,70
8,59,52
8,60,96
8,85,75
8,86,39
8,92,98
8,123,39
8,132,22
8,148,32
8,192,96
8,223,36
8,279,20
8,312,30
8,369,30
8,402,40
9,25,49
9,30,90
9,41,84
9,44,26
9,45,13
9,56,85
9,90,78
9,142,38
9,167,57
9,177,76
9,217,36
9,251,41
9,302,42
9,325,12
9,347,71
9,353,30
9,393,94
9,10,53
9,12,43
9,15,36
9,17,58
9,19,12
9,20,1
9,34,2
9,59,76
10,11,56
10,13,44
10,51,62
10,80,53
10,99,70
10,111,43
10,301,46
10,317,69
10,330,21
10,343,4
10,357,53
10,364,51
10,373,76
10,387,95
10,433,26
10,437,24
10,443,21
10,16,86
10,24,53
10,30,56
10,55,51
10,56,64
10,69,65
10,70,66
11,38,7
11,19,55
11,35,93
11,36,99
11,45,11
12,18,30
12,24,92
12,31,5
12,34,14
12,39,55
12,42,69
12,46,21
12,52,22
12,54,76
12,75,28
12,87,12
12,91,32
12,109,61
12,110,44
12,187,69
12,240,24
12,274,18
12,276,54
12,287,71
12,288,68
12,290,76
12,331,53
12,390,56
12,404,20
12,417,83
12,23,6
12,60,91
13,23,99
13,35,57
13,57,16
13,76,18
13,84,100
13,116,63
13,234,56
13,444,46
14,15,54
14,33,65
14,43,96
14,51,74
14,63,32
14,65,8
14,70,31
14,93,94
14,103,100
14,107,40
14,155,15
14,241,27
14,269,24
14,298,54
14,305,35
14,309,28
14,315,54
14,324,52
14,327,83
14,350,96
14,360,82
14,361,24
14,392,83
14,398,6
14,399,23
14,441,58
14,446,74
14,38,60
14,45,36
15,63,2
15,193,83
15,309,35
15,350,26
15,18,9
15,26,95
15,30,97
15,62,16
15,68,5
16,18,35
16,20,84
16,57,18
16,73,89
16,118,42
16,128,82
16,146,69
16,207,17
16,211,88
16,264,38
16,284,97
16,303,1
16,308,69
16,320,14
16,335,3
16,354,46
16,358,73
16,377,21
16,384,1
16,426,10
17,36,8
17,40,70
17,53,55
17,74,50
17,92,9
17,115,74
17,200,3
17,285,23
17,297,77
17,323,82
17,326,85
17,342,47
17,346,11
17,359,73
17,362,71
17,376,50
17,407,14
18,45,46
18,127,7
18,181,16
18,292,51
18,400,60
18,420,78
18,55,34
18,79,83
19,27,76
20,26,40
20,379,68
20,38,23
20,21,99
20,23,88
20,48,55
21,29,37
21,37,20
21,47,93
21,59,30
21,159,3
21,163,56
21,215,43
21,233,21
21,372,88
21,391,56
21,406,82
21,440,72
21,38,33
21,33,11
21,36,66
21,57,30
22,33,39
22,54,26
22,61,40
22,198,45
22,228,25
22,229,22
22,281,33
22,300,79
22,308,83
22,313,40
23,46,74
23,64,38
24,29,1
24,43,70
25,30,97
25,44,46
25,45,26
25,157,66
25,180,28
25,218,25
25,235,40
25,255,72
25,341,33
25,38,89
25,28,97
25,51,46
25,53,64
25,54,87
25,65,14
26,30,29
26,81,85
27,37,34
27,95,7
27,268,79
27,374,49
27,396,34
27,47,80
27,70,13
28,220,4
28,249,59
28,415,46
29,38,7
29,74,10
30,41,4
30,72,52
30,104,43
30,178,65
30,280,58
30,447,94
30,89,94
33,82,67
33,147,97
33,231,18
33,286,25
33,414,48
34,42,46
34,41,53
35,57,30
35,164,97
36,43,64
36,71,42
36,81,93
36,89,78
36,94,54
36,101,2
36,117,63
36,140,34
36,141,43
36,142,53
36,168,10
36,191,86
36,224,68
36,265,61
36,357,99
36,382,78
36,409,37
36,423,40
36,439,72
36,38,78
36,44,26
36,51,60
37,126,49
37,162,21
37,202,31
37,216,87
37,230,45
37,421,60
38,180,67
38,222,14
38,238,79
38,47,84
38,48,12
38,54,47
38,58,19
38,71,100
39,75,64
39,79,32
39,145,28
39,153,97
39,425,47
40,98,59
40,100,23
40,185,48
41,44,94
41,121,69
41,131,27
41,166,56
41,208,11
43,209,44
43,247,2
43,375,36
43,397,90
43,411,95
43,435,86
44,135,88
44,218,62
44,403,95
44,432,35
45,72,62
45,178,2
45,213,22
45,267,14
45,333,43
45,340,4
45,378,21
45,390,66
45,395,26
45,401,68
46,68,66
46,91,63
46,59,36
47,64,63
47,105,20
47,161,94
47,204,17
47,337,61
47,49,96
49,87,44
49,311,20
50,236,86
50,388,98
51,53,51
51,65,24
51,122,87
51,134,89
51,154,89
51,182,66
51,195,15
51,212,86
51,226,94
51,246,47
51,270,96
51,306,35
51,334,53
51,363,91
51,367,56
51,386,1
51,394,61
51,410,39
51,412,26
52,73,97
52,77,70
52,110,82
52,129,98
52,232,27
52,242,97
52,351,80
52,355,70
52,381,71
53,244,30
54,102,77
54,176,44
54,253,6
54,258,90
55,133,27
55,152,2
55,256,13
56,89,14
56,156,77
56,250,18
57,82,34
57,84,72
57,151,5
57,158,8
57,165,1
57,257,20
57,310,66
57,313,42
57,336,58
57,408,48
57,62,25
59,69,10
59,74,6
59,130,80
59,184,52
59,196,28
59,237,71
59,275,67
59,278,61
59,321,43
59,339,57
59,429,50
60,431,37
62,67,76
62,79,31
62,97,91
62,150,50
62,170,48
62,172,69
62,175,65
62,199,6
62,262,60
62,307,68
62,319,93
62,352,56
62,365,49
62,377,13
62,380,67
62,413,49
62,416,27
62,90,50
63,348,21
64,69,10
64,71,26
65,190,60
65,252,25
65,285,75
66,239,86
66,328,65
66,430,84
68,283,40
68,91,54
69,71,38
69,289,47
69,316,47
69,424,13
71,117,23
71,214,32
71,322,97
71,332,21
71,368,93
71,428,94
71,434,63
72,405,20
87,91,24
