154
0,1,56
0,2,73
0,3,64
0,4,68
0,5,20
0,6,93
0,8,74
0,21,26
1,2,32
1,3,100
1,4,83
1,5,10
1,7,17
1,9,66
2,3,76
2,4,86
2,5,58
2,7,2
2,10,6
2,64,83
2,92,78
2,95,64
2,97,83
3,4,20
3,5,23
3,10,16
3,14,46
3,18,32
3,24,10
3,47,22
4,5,96
4,7,17
4,8,69
4,9,84
4,15,52
4,19,34
4,41,40
4,50,37
4,52,81
4,82,100
5,6,89
5,11,96
5,16,20
5,18,23
5,26,18
6,18,7
6,19,19
6,32,54
6,53,90
6,78,97
6,99,63
6,17,24
6,9,42
7,45,20
7,57,61
7,63,3
7,88,10
7,104,41
7,17,71
7,8,47
7,9,78
7,10,16
7,14,56
8,9,22
8,17,76
8,21,62
8,22,43
8,26,49
8,28,13
8,33,83
8,39,60
8,40,65
8,48,48
8,84,34
8,90,27
8,20,66
9,12,58
9,13,7
9,15,32
9,17,19
9,22,2
9,23,58
9,34,31
9,51,3
9,55,36
9,61,7
9,67,100
9,72,39
9,73,84
9,83,75
9,89,36
9,93,77
9,94,80
9,96,10
9,102,79
9,105,30
9,106,33
9,108,5
10,11,15
10,20,40
10,29,2
10,59,87
10,21,92
11,24,75
11,30,32
11,35,94
11,37,13
11,38,1
11,42,43
11,44,23
11,49,82
11,66,91
11,68,71
11,69,42
11,71,22
11,74,25
11,75,12
11,76,97
11,77,43
11,79,53
11,81,86
11,85,19
11,86,65
11,91,59
11,98,48
11,101,24
11,107,78
11,17,32
12,13,99
12,27,95
12,31,23
12,100,6
13,46,99
13,103,10
14,23,26
14,60,19
14,17,77
15,16,94
15,58,6
15,70,27
16,80,87
16,17,84
17,36,93
17,62,75
17,21,2
18,19,95
18,25,69
18,43,65
18,54,65
18,56,92
18,65,85
20,76,22
21,87,64
21,23,55
